buyer_id,buyer_name,email,phone,country,registration_date,prime_user,gender
2447,Buyer_2447,user2447@example.com,916591000000,UK,2021-04-12 22:00:00,Yes,F
2448,Buyer_2448,user2448@example.com,916665000000,India,2021-04-12 23:00:00,Yes,M
2449,Buyer_2449,user2449@example.com,916331000000,UK,2021-04-13 00:00:00,No,M
2450,Buyer_2450,user2450@example.com,917270000000,Germany,2021-04-13 01:00:00,No,F
2451,Buyer_2451,user2451@example.com,919627000000,India,2021-04-13 02:00:00,No,M
2452,Buyer_2452,user2452@example.com,919385000000,India,2021-04-13 03:00:00,Yes,M
2453,Buyer_2453,user2453@example.com,916434000000,UK,2021-04-13 04:00:00,No,M
2454,Buyer_2454,user2454@example.com,918181000000,India,2021-04-13 05:00:00,Yes,F
2455,Buyer_2455,user2455@example.com,919311000000,UK,2021-04-13 06:00:00,Yes,F
2456,Buyer_2456,user2456@example.com,918318000000,UK,2021-04-13 07:00:00,No,F
2457,Buyer_2457,user2457@example.com,919587000000,Canada,2021-04-13 08:00:00,Yes,F
2458,Buyer_2458,user2458@example.com,919172000000,Germany,2021-04-13 09:00:00,No,F
2459,Buyer_2459,user2459@example.com,919795000000,Germany,2021-04-13 10:00:00,Yes,F
2460,Buyer_2460,user2460@example.com,918261000000,USA,2021-04-13 11:00:00,No,M
2461,Buyer_2461,user2461@example.com,916162000000,Canada,2021-04-13 12:00:00,No,M
2462,Buyer_2462,user2462@example.com,918843000000,Germany,2021-04-13 13:00:00,No,F
2463,Buyer_2463,user2463@example.com,917446000000,Germany,2021-04-13 14:00:00,Yes,F
2464,Buyer_2464,user2464@example.com,919764000000,UK,2021-04-13 15:00:00,No,F
2465,Buyer_2465,user2465@example.com,919291000000,Canada,2021-04-13 16:00:00,Yes,F
2466,Buyer_2466,user2466@example.com,918654000000,Germany,2021-04-13 17:00:00,No,M
2467,Buyer_2467,user2467@example.com,916563000000,UK,2021-04-13 18:00:00,Yes,M
2468,Buyer_2468,user2468@example.com,918565000000,India,2021-04-13 19:00:00,Yes,F
2469,Buyer_2469,user2469@example.com,917618000000,Canada,2021-04-13 20:00:00,Yes,M
2470,Buyer_2470,user2470@example.com,916663000000,Canada,2021-04-13 21:00:00,Yes,F
2471,Buyer_2471,user2471@example.com,916697000000,UK,2021-04-13 22:00:00,Yes,F
2472,Buyer_2472,user2472@example.com,916777000000,UK,2021-04-13 23:00:00,Yes,M
2473,Buyer_2473,user2473@example.com,919571000000,Germany,2021-04-14 00:00:00,Yes,F
2474,Buyer_2474,user2474@example.com,918976000000,Germany,2021-04-14 01:00:00,Yes,M
2475,Buyer_2475,user2475@example.com,919312000000,UK,2021-04-14 02:00:00,Yes,M
2476,Buyer_2476,user2476@example.com,918683000000,USA,2021-04-14 03:00:00,No,F
2477,Buyer_2477,user2477@example.com,919475000000,USA,2021-04-14 04:00:00,Yes,M
2478,Buyer_2478,user2478@example.com,919877000000,Canada,2021-04-14 05:00:00,Yes,M
2479,Buyer_2479,user2479@example.com,916711000000,Germany,2021-04-14 06:00:00,No,M
2480,Buyer_2480,user2480@example.com,919097000000,Canada,2021-04-14 07:00:00,No,M
2481,Buyer_2481,user2481@example.com,917880000000,USA,2021-04-14 08:00:00,No,M
2482,Buyer_2482,user2482@example.com,916188000000,Germany,2021-04-14 09:00:00,No,F
2483,Buyer_2483,user2483@example.com,917765000000,Germany,2021-04-14 10:00:00,Yes,F
2484,Buyer_2484,user2484@example.com,917565000000,Germany,2021-04-14 11:00:00,Yes,F
2485,Buyer_2485,user2485@example.com,918905000000,Canada,2021-04-14 12:00:00,No,F
2486,Buyer_2486,user2486@example.com,919091000000,UK,2021-04-14 13:00:00,Yes,F
2487,Buyer_2487,user2487@example.com,917020000000,India,2021-04-14 14:00:00,Yes,M
2488,Buyer_2488,user2488@example.com,917908000000,UK,2021-04-14 15:00:00,Yes,F
2489,Buyer_2489,user2489@example.com,918622000000,USA,2021-04-14 16:00:00,No,M
2490,Buyer_2490,user2490@example.com,917224000000,UK,2021-04-14 17:00:00,Yes,M
2491,Buyer_2491,user2491@example.com,919231000000,India,2021-04-14 18:00:00,No,M
2492,Buyer_2492,user2492@example.com,919215000000,Germany,2021-04-14 19:00:00,Yes,F
2493,Buyer_2493,user2493@example.com,919366000000,Germany,2021-04-14 20:00:00,No,M
2494,Buyer_2494,user2494@example.com,917928000000,India,2021-04-14 21:00:00,Yes,F
2495,Buyer_2495,user2495@example.com,917005000000,India,2021-04-14 22:00:00,Yes,F
2496,Buyer_2496,user2496@example.com,918294000000,Canada,2021-04-14 23:00:00,No,M
2497,Buyer_2497,user2497@example.com,917027000000,Germany,2021-04-15 00:00:00,No,M
2498,Buyer_2498,user2498@example.com,917329000000,USA,2021-04-15 01:00:00,Yes,F
2499,Buyer_2499,user2499@example.com,919473000000,Germany,2021-04-15 02:00:00,No,M
2500,Buyer_2500,user2500@example.com,919369000000,Germany,2021-04-15 03:00:00,No,F
2501,Buyer_2501,user2501@example.com,918014000000,UK,2021-04-15 04:00:00,Yes,M
2502,Buyer_2502,user2502@example.com,919883000000,UK,2021-04-15 05:00:00,Yes,M
2503,Buyer_2503,user2503@example.com,919587000000,UK,2021-04-15 06:00:00,No,M
2504,Buyer_2504,user2504@example.com,916833000000,Germany,2021-04-15 07:00:00,Yes,M
2505,Buyer_2505,user2505@example.com,917580000000,UK,2021-04-15 08:00:00,Yes,M
2506,Buyer_2506,user2506@example.com,918913000000,Canada,2021-04-15 09:00:00,Yes,F
2507,Buyer_2507,user2507@example.com,918450000000,USA,2021-04-15 10:00:00,Yes,F
2508,Buyer_2508,user2508@example.com,917892000000,USA,2021-04-15 11:00:00,No,M
2509,Buyer_2509,user2509@example.com,917983000000,Canada,2021-04-15 12:00:00,Yes,F
2510,Buyer_2510,user2510@example.com,919305000000,UK,2021-04-15 13:00:00,Yes,F
2511,Buyer_2511,user2511@example.com,917210000000,Germany,2021-04-15 14:00:00,Yes,M
2512,Buyer_2512,user2512@example.com,919342000000,UK,2021-04-15 15:00:00,No,M
2513,Buyer_2513,user2513@example.com,917640000000,Germany,2021-04-15 16:00:00,No,M
2514,Buyer_2514,user2514@example.com,918160000000,UK,2021-04-15 17:00:00,No,F
2515,Buyer_2515,user2515@example.com,918265000000,USA,2021-04-15 18:00:00,Yes,M
2516,Buyer_2516,user2516@example.com,917798000000,Germany,2021-04-15 19:00:00,No,M
2517,Buyer_2517,user2517@example.com,916696000000,India,2021-04-15 20:00:00,Yes,M
2518,Buyer_2518,user2518@example.com,919509000000,Canada,2021-04-15 21:00:00,Yes,F
2519,Buyer_2519,user2519@example.com,916858000000,UK,2021-04-15 22:00:00,Yes,F
2520,Buyer_2520,user2520@example.com,919441000000,UK,2021-04-15 23:00:00,Yes,F
2521,Buyer_2521,user2521@example.com,918597000000,UK,2021-04-16 00:00:00,Yes,M
2522,Buyer_2522,user2522@example.com,916594000000,UK,2021-04-16 01:00:00,Yes,M
2523,Buyer_2523,user2523@example.com,919750000000,UK,2021-04-16 02:00:00,Yes,F
2524,Buyer_2524,user2524@example.com,917074000000,Canada,2021-04-16 03:00:00,No,M
2525,Buyer_2525,user2525@example.com,916224000000,India,2021-04-16 04:00:00,No,M
2526,Buyer_2526,user2526@example.com,918754000000,Canada,2021-04-16 05:00:00,Yes,F
2527,Buyer_2527,user2527@example.com,918064000000,India,2021-04-16 06:00:00,Yes,F
2528,Buyer_2528,user2528@example.com,919754000000,India,2021-04-16 07:00:00,Yes,M
2529,Buyer_2529,user2529@example.com,917594000000,Canada,2021-04-16 08:00:00,No,M
2530,Buyer_2530,user2530@example.com,918382000000,Germany,2021-04-16 09:00:00,Yes,M
2531,Buyer_2531,user2531@example.com,916441000000,USA,2021-04-16 10:00:00,Yes,F
2532,Buyer_2532,user2532@example.com,919055000000,UK,2021-04-16 11:00:00,Yes,F
2533,Buyer_2533,user2533@example.com,919633000000,Germany,2021-04-16 12:00:00,Yes,M
2534,Buyer_2534,user2534@example.com,918216000000,India,2021-04-16 13:00:00,No,F
2535,Buyer_2535,user2535@example.com,919656000000,Canada,2021-04-16 14:00:00,No,M
2536,Buyer_2536,user2536@example.com,916535000000,Canada,2021-04-16 15:00:00,No,M
2537,Buyer_2537,user2537@example.com,917224000000,Canada,2021-04-16 16:00:00,No,F
2538,Buyer_2538,user2538@example.com,916360000000,Germany,2021-04-16 17:00:00,Yes,F
2539,Buyer_2539,user2539@example.com,919278000000,India,2021-04-16 18:00:00,No,M
2540,Buyer_2540,user2540@example.com,916689000000,India,2021-04-16 19:00:00,Yes,M
2541,Buyer_2541,user2541@example.com,917172000000,India,2021-04-16 20:00:00,Yes,M
2542,Buyer_2542,user2542@example.com,917930000000,UK,2021-04-16 21:00:00,No,M
2543,Buyer_2543,user2543@example.com,919888000000,USA,2021-04-16 22:00:00,Yes,M
2544,Buyer_2544,user2544@example.com,918205000000,UK,2021-04-16 23:00:00,Yes,F
2545,Buyer_2545,user2545@example.com,916633000000,India,2021-04-17 00:00:00,Yes,F
2546,Buyer_2546,user2546@example.com,919569000000,Germany,2021-04-17 01:00:00,Yes,M
2547,Buyer_2547,user2547@example.com,917879000000,USA,2021-04-17 02:00:00,No,M
2548,Buyer_2548,user2548@example.com,916394000000,UK,2021-04-17 03:00:00,No,M
2549,Buyer_2549,user2549@example.com,919911000000,Canada,2021-04-17 04:00:00,No,M
2550,Buyer_2550,user2550@example.com,916954000000,USA,2021-04-17 05:00:00,Yes,M
2551,Buyer_2551,user2551@example.com,919508000000,Canada,2021-04-17 06:00:00,No,M
2552,Buyer_2552,user2552@example.com,917938000000,UK,2021-04-17 07:00:00,No,M
2553,Buyer_2553,user2553@example.com,919799000000,Canada,2021-04-17 08:00:00,No,M
2554,Buyer_2554,user2554@example.com,917501000000,USA,2021-04-17 09:00:00,No,M
2555,Buyer_2555,user2555@example.com,919996000000,India,2021-04-17 10:00:00,Yes,M
2556,Buyer_2556,user2556@example.com,916115000000,India,2021-04-17 11:00:00,No,F
2557,Buyer_2557,user2557@example.com,917782000000,Canada,2021-04-17 12:00:00,Yes,F
2558,Buyer_2558,user2558@example.com,916229000000,UK,2021-04-17 13:00:00,No,M
2559,Buyer_2559,user2559@example.com,917703000000,India,2021-04-17 14:00:00,No,M
2560,Buyer_2560,user2560@example.com,918156000000,USA,2021-04-17 15:00:00,Yes,F
2561,Buyer_2561,user2561@example.com,917606000000,USA,2021-04-17 16:00:00,Yes,M
2562,Buyer_2562,user2562@example.com,917013000000,UK,2021-04-17 17:00:00,No,F
2563,Buyer_2563,user2563@example.com,917659000000,India,2021-04-17 18:00:00,No,M
2564,Buyer_2564,user2564@example.com,916350000000,Germany,2021-04-17 19:00:00,No,F
2565,Buyer_2565,user2565@example.com,917610000000,Canada,2021-04-17 20:00:00,No,M
2566,Buyer_2566,user2566@example.com,916964000000,USA,2021-04-17 21:00:00,No,M
2567,Buyer_2567,user2567@example.com,916121000000,Canada,2021-04-17 22:00:00,No,M
2568,Buyer_2568,user2568@example.com,917369000000,Canada,2021-04-17 23:00:00,No,F
2569,Buyer_2569,user2569@example.com,919998000000,USA,2021-04-18 00:00:00,No,F
2570,Buyer_2570,user2570@example.com,916426000000,Germany,2021-04-18 01:00:00,Yes,M
2571,Buyer_2571,user2571@example.com,919604000000,USA,2021-04-18 02:00:00,Yes,F
2572,Buyer_2572,user2572@example.com,919070000000,USA,2021-04-18 03:00:00,No,M
2573,Buyer_2573,user2573@example.com,918792000000,USA,2021-04-18 04:00:00,No,M
2574,Buyer_2574,user2574@example.com,917440000000,USA,2021-04-18 05:00:00,No,F
2575,Buyer_2575,user2575@example.com,919399000000,UK,2021-04-18 06:00:00,No,M
2576,Buyer_2576,user2576@example.com,916627000000,Germany,2021-04-18 07:00:00,Yes,F
2577,Buyer_2577,user2577@example.com,916591000000,UK,2021-04-18 08:00:00,Yes,M
2578,Buyer_2578,user2578@example.com,916165000000,India,2021-04-18 09:00:00,Yes,M
2579,Buyer_2579,user2579@example.com,917232000000,USA,2021-04-18 10:00:00,No,F
2580,Buyer_2580,user2580@example.com,919940000000,Canada,2021-04-18 11:00:00,No,M
2581,Buyer_2581,user2581@example.com,919564000000,Canada,2021-04-18 12:00:00,No,F
2582,Buyer_2582,user2582@example.com,918029000000,India,2021-04-18 13:00:00,Yes,M
2583,Buyer_2583,user2583@example.com,918990000000,Canada,2021-04-18 14:00:00,Yes,F
2584,Buyer_2584,user2584@example.com,919570000000,Germany,2021-04-18 15:00:00,No,F
2585,Buyer_2585,user2585@example.com,916596000000,India,2021-04-18 16:00:00,Yes,M
2586,Buyer_2586,user2586@example.com,919259000000,India,2021-04-18 17:00:00,No,M
2587,Buyer_2587,user2587@example.com,919030000000,India,2021-04-18 18:00:00,Yes,F
2588,Buyer_2588,user2588@example.com,918015000000,Germany,2021-04-18 19:00:00,No,M
2589,Buyer_2589,user2589@example.com,917927000000,UK,2021-04-18 20:00:00,Yes,M
2590,Buyer_2590,user2590@example.com,918643000000,UK,2021-04-18 21:00:00,Yes,M
2591,Buyer_2591,user2591@example.com,916023000000,Canada,2021-04-18 22:00:00,Yes,M
2592,Buyer_2592,user2592@example.com,919891000000,India,2021-04-18 23:00:00,Yes,F
2593,Buyer_2593,user2593@example.com,916340000000,Germany,2021-04-19 00:00:00,No,M
2594,Buyer_2594,user2594@example.com,916082000000,UK,2021-04-19 01:00:00,No,F
2595,Buyer_2595,user2595@example.com,917099000000,UK,2021-04-19 02:00:00,Yes,M
2596,Buyer_2596,user2596@example.com,916926000000,Germany,2021-04-19 03:00:00,Yes,M
2597,Buyer_2597,user2597@example.com,919586000000,Germany,2021-04-19 04:00:00,Yes,F
2598,Buyer_2598,user2598@example.com,916642000000,UK,2021-04-19 05:00:00,No,F
2599,Buyer_2599,user2599@example.com,918357000000,India,2021-04-19 06:00:00,No,M
2600,Buyer_2600,user2600@example.com,919123000000,UK,2021-04-19 07:00:00,No,F
2601,Buyer_2601,user2601@example.com,918615000000,UK,2021-04-19 08:00:00,Yes,F
2602,Buyer_2602,user2602@example.com,918267000000,UK,2021-04-19 09:00:00,No,F
2603,Buyer_2603,user2603@example.com,917818000000,USA,2021-04-19 10:00:00,Yes,M
2604,Buyer_2604,user2604@example.com,916478000000,India,2021-04-19 11:00:00,No,M
2605,Buyer_2605,user2605@example.com,919334000000,Germany,2021-04-19 12:00:00,Yes,F
2606,Buyer_2606,user2606@example.com,917237000000,UK,2021-04-19 13:00:00,Yes,F
2607,Buyer_2607,user2607@example.com,917021000000,Canada,2021-04-19 14:00:00,No,F
2608,Buyer_2608,user2608@example.com,917293000000,USA,2021-04-19 15:00:00,Yes,M
2609,Buyer_2609,user2609@example.com,916523000000,UK,2021-04-19 16:00:00,No,F
2610,Buyer_2610,user2610@example.com,916205000000,UK,2021-04-19 17:00:00,Yes,M
2611,Buyer_2611,user2611@example.com,917024000000,UK,2021-04-19 18:00:00,No,M
2612,Buyer_2612,user2612@example.com,917803000000,USA,2021-04-19 19:00:00,No,M
2613,Buyer_2613,user2613@example.com,918744000000,Canada,2021-04-19 20:00:00,Yes,F
2614,Buyer_2614,user2614@example.com,919410000000,UK,2021-04-19 21:00:00,Yes,M
2615,Buyer_2615,user2615@example.com,918675000000,Germany,2021-04-19 22:00:00,Yes,F
2616,Buyer_2616,user2616@example.com,917963000000,India,2021-04-19 23:00:00,Yes,M
2617,Buyer_2617,user2617@example.com,916270000000,UK,2021-04-20 00:00:00,No,M
2618,Buyer_2618,user2618@example.com,916476000000,Germany,2021-04-20 01:00:00,Yes,M
2619,Buyer_2619,user2619@example.com,919594000000,India,2021-04-20 02:00:00,No,F
2620,Buyer_2620,user2620@example.com,919888000000,Germany,2021-04-20 03:00:00,Yes,F
2621,Buyer_2621,user2621@example.com,918147000000,Canada,2021-04-20 04:00:00,Yes,M
2622,Buyer_2622,user2622@example.com,918563000000,Canada,2021-04-20 05:00:00,Yes,F
2623,Buyer_2623,user2623@example.com,918302000000,Germany,2021-04-20 06:00:00,Yes,M
2624,Buyer_2624,user2624@example.com,916071000000,UK,2021-04-20 07:00:00,Yes,M
2625,Buyer_2625,user2625@example.com,918714000000,India,2021-04-20 08:00:00,Yes,M
2626,Buyer_2626,user2626@example.com,918214000000,Canada,2021-04-20 09:00:00,No,F
2627,Buyer_2627,user2627@example.com,918470000000,India,2021-04-20 10:00:00,No,M
2628,Buyer_2628,user2628@example.com,917039000000,UK,2021-04-20 11:00:00,No,M
2629,Buyer_2629,user2629@example.com,919086000000,Germany,2021-04-20 12:00:00,Yes,F
2630,Buyer_2630,user2630@example.com,916617000000,Canada,2021-04-20 13:00:00,No,M
2631,Buyer_2631,user2631@example.com,917251000000,India,2021-04-20 14:00:00,Yes,F
2632,Buyer_2632,user2632@example.com,917844000000,Germany,2021-04-20 15:00:00,Yes,M
2633,Buyer_2633,user2633@example.com,916007000000,Germany,2021-04-20 16:00:00,Yes,M
2634,Buyer_2634,user2634@example.com,918641000000,USA,2021-04-20 17:00:00,No,F
2635,Buyer_2635,user2635@example.com,917515000000,India,2021-04-20 18:00:00,No,M
2636,Buyer_2636,user2636@example.com,917033000000,USA,2021-04-20 19:00:00,Yes,F
2637,Buyer_2637,user2637@example.com,918451000000,Germany,2021-04-20 20:00:00,Yes,M
2638,Buyer_2638,user2638@example.com,917789000000,UK,2021-04-20 21:00:00,Yes,F
2639,Buyer_2639,user2639@example.com,916805000000,UK,2021-04-20 22:00:00,Yes,M
2640,Buyer_2640,user2640@example.com,918853000000,UK,2021-04-20 23:00:00,Yes,M
2641,Buyer_2641,user2641@example.com,918870000000,Germany,2021-04-21 00:00:00,No,F
2642,Buyer_2642,user2642@example.com,916368000000,UK,2021-04-21 01:00:00,Yes,M
2643,Buyer_2643,user2643@example.com,918248000000,Canada,2021-04-21 02:00:00,Yes,M
2644,Buyer_2644,user2644@example.com,917549000000,Germany,2021-04-21 03:00:00,Yes,M
2645,Buyer_2645,user2645@example.com,916291000000,USA,2021-04-21 04:00:00,Yes,M
2646,Buyer_2646,user2646@example.com,918259000000,India,2021-04-21 05:00:00,No,M
2647,Buyer_2647,user2647@example.com,918337000000,Canada,2021-04-21 06:00:00,Yes,F
2648,Buyer_2648,user2648@example.com,918179000000,Germany,2021-04-21 07:00:00,Yes,M
2649,Buyer_2649,user2649@example.com,919378000000,Germany,2021-04-21 08:00:00,No,M
2650,Buyer_2650,user2650@example.com,918180000000,UK,2021-04-21 09:00:00,No,F
2651,Buyer_2651,user2651@example.com,918380000000,India,2021-04-21 10:00:00,No,M
2652,Buyer_2652,user2652@example.com,916087000000,UK,2021-04-21 11:00:00,Yes,M
2653,Buyer_2653,user2653@example.com,917677000000,India,2021-04-21 12:00:00,Yes,M
2654,Buyer_2654,user2654@example.com,919751000000,India,2021-04-21 13:00:00,No,M
2655,Buyer_2655,user2655@example.com,918019000000,Canada,2021-04-21 14:00:00,No,F
2656,Buyer_2656,user2656@example.com,916187000000,Canada,2021-04-21 15:00:00,No,F
2657,Buyer_2657,user2657@example.com,918730000000,Germany,2021-04-21 16:00:00,No,M
2658,Buyer_2658,user2658@example.com,917662000000,USA,2021-04-21 17:00:00,No,F
2659,Buyer_2659,user2659@example.com,917603000000,India,2021-04-21 18:00:00,Yes,F
2660,Buyer_2660,user2660@example.com,917089000000,UK,2021-04-21 19:00:00,Yes,F
2661,Buyer_2661,user2661@example.com,919210000000,Canada,2021-04-21 20:00:00,No,M
2662,Buyer_2662,user2662@example.com,916070000000,USA,2021-04-21 21:00:00,No,F
2663,Buyer_2663,user2663@example.com,917534000000,India,2021-04-21 22:00:00,No,M
2664,Buyer_2664,user2664@example.com,919387000000,USA,2021-04-21 23:00:00,Yes,M
2665,Buyer_2665,user2665@example.com,916290000000,Canada,2021-04-22 00:00:00,No,M
2666,Buyer_2666,user2666@example.com,917481000000,India,2021-04-22 01:00:00,Yes,F
2667,Buyer_2667,user2667@example.com,917036000000,India,2021-04-22 02:00:00,No,M
2668,Buyer_2668,user2668@example.com,919148000000,India,2021-04-22 03:00:00,No,M
2669,Buyer_2669,user2669@example.com,918822000000,UK,2021-04-22 04:00:00,No,M
2670,Buyer_2670,user2670@example.com,918698000000,India,2021-04-22 05:00:00,No,M
2671,Buyer_2671,user2671@example.com,916445000000,UK,2021-04-22 06:00:00,No,M
2672,Buyer_2672,user2672@example.com,919314000000,Canada,2021-04-22 07:00:00,No,F
2673,Buyer_2673,user2673@example.com,918499000000,USA,2021-04-22 08:00:00,Yes,F
2674,Buyer_2674,user2674@example.com,919158000000,Germany,2021-04-22 09:00:00,No,M
2675,Buyer_2675,user2675@example.com,919250000000,UK,2021-04-22 10:00:00,Yes,F
2676,Buyer_2676,user2676@example.com,917428000000,Germany,2021-04-22 11:00:00,No,M
2677,Buyer_2677,user2677@example.com,916573000000,Canada,2021-04-22 12:00:00,No,M
2678,Buyer_2678,user2678@example.com,916190000000,USA,2021-04-22 13:00:00,No,F
2679,Buyer_2679,user2679@example.com,917513000000,India,2021-04-22 14:00:00,Yes,F
2680,Buyer_2680,user2680@example.com,918345000000,India,2021-04-22 15:00:00,Yes,F
2681,Buyer_2681,user2681@example.com,917454000000,Canada,2021-04-22 16:00:00,No,F
2682,Buyer_2682,user2682@example.com,919494000000,India,2021-04-22 17:00:00,No,M
2683,Buyer_2683,user2683@example.com,918761000000,UK,2021-04-22 18:00:00,Yes,M
2684,Buyer_2684,user2684@example.com,916752000000,Canada,2021-04-22 19:00:00,No,F
2685,Buyer_2685,user2685@example.com,919566000000,Germany,2021-04-22 20:00:00,Yes,F
2686,Buyer_2686,user2686@example.com,919346000000,USA,2021-04-22 21:00:00,Yes,M
2687,Buyer_2687,user2687@example.com,918941000000,UK,2021-04-22 22:00:00,No,F
2688,Buyer_2688,user2688@example.com,917996000000,Germany,2021-04-22 23:00:00,No,M
2689,Buyer_2689,user2689@example.com,918987000000,USA,2021-04-23 00:00:00,No,F
2690,Buyer_2690,user2690@example.com,918055000000,Germany,2021-04-23 01:00:00,No,M
2691,Buyer_2691,user2691@example.com,918713000000,USA,2021-04-23 02:00:00,No,M
2692,Buyer_2692,user2692@example.com,916783000000,Germany,2021-04-23 03:00:00,Yes,M
2693,Buyer_2693,user2693@example.com,919485000000,Germany,2021-04-23 04:00:00,Yes,M
2694,Buyer_2694,user2694@example.com,916579000000,India,2021-04-23 05:00:00,Yes,F
2695,Buyer_2695,user2695@example.com,916271000000,India,2021-04-23 06:00:00,No,F
2696,Buyer_2696,user2696@example.com,919075000000,USA,2021-04-23 07:00:00,No,F
2697,Buyer_2697,user2697@example.com,919334000000,USA,2021-04-23 08:00:00,Yes,M
2698,Buyer_2698,user2698@example.com,917966000000,Germany,2021-04-23 09:00:00,No,M
2699,Buyer_2699,user2699@example.com,916159000000,Germany,2021-04-23 10:00:00,No,F
2700,Buyer_2700,user2700@example.com,917260000000,UK,2021-04-23 11:00:00,Yes,F
2701,Buyer_2701,user2701@example.com,916866000000,USA,2021-04-23 12:00:00,Yes,M
2702,Buyer_2702,user2702@example.com,916188000000,Germany,2021-04-23 13:00:00,Yes,F
2703,Buyer_2703,user2703@example.com,919398000000,UK,2021-04-23 14:00:00,Yes,M
2704,Buyer_2704,user2704@example.com,916857000000,India,2021-04-23 15:00:00,Yes,F
2705,Buyer_2705,user2705@example.com,919804000000,Canada,2021-04-23 16:00:00,No,F
2706,Buyer_2706,user2706@example.com,916180000000,India,2021-04-23 17:00:00,No,F
2707,Buyer_2707,user2707@example.com,917355000000,Canada,2021-04-23 18:00:00,No,F
2708,Buyer_2708,user2708@example.com,917332000000,UK,2021-04-23 19:00:00,No,M
2709,Buyer_2709,user2709@example.com,918214000000,Germany,2021-04-23 20:00:00,Yes,F
2710,Buyer_2710,user2710@example.com,917710000000,Canada,2021-04-23 21:00:00,Yes,F
2711,Buyer_2711,user2711@example.com,919502000000,Germany,2021-04-23 22:00:00,Yes,M
2712,Buyer_2712,user2712@example.com,918332000000,India,2021-04-23 23:00:00,Yes,M
2713,Buyer_2713,user2713@example.com,918033000000,Canada,2021-04-24 00:00:00,Yes,F
2714,Buyer_2714,user2714@example.com,917088000000,Germany,2021-04-24 01:00:00,No,F
2715,Buyer_2715,user2715@example.com,916157000000,Canada,2021-04-24 02:00:00,No,F
2716,Buyer_2716,user2716@example.com,919235000000,UK,2021-04-24 03:00:00,Yes,M
2717,Buyer_2717,user2717@example.com,918778000000,Canada,2021-04-24 04:00:00,Yes,M
2718,Buyer_2718,user2718@example.com,916821000000,Canada,2021-04-24 05:00:00,Yes,M
2719,Buyer_2719,user2719@example.com,917229000000,USA,2021-04-24 06:00:00,Yes,F
2720,Buyer_2720,user2720@example.com,917533000000,USA,2021-04-24 07:00:00,Yes,M
2721,Buyer_2721,user2721@example.com,919703000000,India,2021-04-24 08:00:00,Yes,M
2722,Buyer_2722,user2722@example.com,919354000000,Germany,2021-04-24 09:00:00,Yes,F
2723,Buyer_2723,user2723@example.com,916205000000,USA,2021-04-24 10:00:00,No,F
2724,Buyer_2724,user2724@example.com,919719000000,Germany,2021-04-24 11:00:00,Yes,M
2725,Buyer_2725,user2725@example.com,918816000000,Germany,2021-04-24 12:00:00,No,F
2726,Buyer_2726,user2726@example.com,917426000000,Germany,2021-04-24 13:00:00,Yes,F
2727,Buyer_2727,user2727@example.com,917173000000,UK,2021-04-24 14:00:00,No,M
2728,Buyer_2728,user2728@example.com,916535000000,India,2021-04-24 15:00:00,Yes,F
2729,Buyer_2729,user2729@example.com,919433000000,USA,2021-04-24 16:00:00,Yes,F
2730,Buyer_2730,user2730@example.com,917581000000,Germany,2021-04-24 17:00:00,Yes,F
2731,Buyer_2731,user2731@example.com,917877000000,India,2021-04-24 18:00:00,Yes,F
2732,Buyer_2732,user2732@example.com,919820000000,UK,2021-04-24 19:00:00,No,F
2733,Buyer_2733,user2733@example.com,917718000000,Germany,2021-04-24 20:00:00,No,M
2734,Buyer_2734,user2734@example.com,919192000000,Canada,2021-04-24 21:00:00,No,F
2735,Buyer_2735,user2735@example.com,917889000000,India,2021-04-24 22:00:00,No,F
2736,Buyer_2736,user2736@example.com,919842000000,India,2021-04-24 23:00:00,Yes,M
2737,Buyer_2737,user2737@example.com,917661000000,India,2021-04-25 00:00:00,No,M
2738,Buyer_2738,user2738@example.com,917456000000,UK,2021-04-25 01:00:00,No,F
2739,Buyer_2739,user2739@example.com,916802000000,USA,2021-04-25 02:00:00,Yes,M
2740,Buyer_2740,user2740@example.com,918131000000,USA,2021-04-25 03:00:00,No,F
2741,Buyer_2741,user2741@example.com,918972000000,India,2021-04-25 04:00:00,No,F
2742,Buyer_2742,user2742@example.com,918137000000,India,2021-04-25 05:00:00,Yes,F
2743,Buyer_2743,user2743@example.com,917578000000,India,2021-04-25 06:00:00,No,F
2744,Buyer_2744,user2744@example.com,919970000000,Canada,2021-04-25 07:00:00,No,F
2745,Buyer_2745,user2745@example.com,919424000000,Germany,2021-04-25 08:00:00,Yes,F
2746,Buyer_2746,user2746@example.com,918230000000,Canada,2021-04-25 09:00:00,Yes,F
2747,Buyer_2747,user2747@example.com,917146000000,Canada,2021-04-25 10:00:00,No,M
2748,Buyer_2748,user2748@example.com,919441000000,Germany,2021-04-25 11:00:00,No,F
2749,Buyer_2749,user2749@example.com,916355000000,Germany,2021-04-25 12:00:00,Yes,F
2750,Buyer_2750,user2750@example.com,919123000000,India,2021-04-25 13:00:00,Yes,F
2751,Buyer_2751,user2751@example.com,917823000000,Canada,2021-04-25 14:00:00,No,M
2752,Buyer_2752,user2752@example.com,916339000000,India,2021-04-25 15:00:00,No,F
2753,Buyer_2753,user2753@example.com,917849000000,Germany,2021-04-25 16:00:00,Yes,M
2754,Buyer_2754,user2754@example.com,918588000000,Canada,2021-04-25 17:00:00,No,M
